Terrain,MechTilt_deg,ElecTilt_deg,MeanTput_PF_Mbps,StdTput_PF,MeanTput_RR_Mbps,StdTput_RR,Coverage_km,Power_W,EE_Mbps_per_W,CellEdge_5pct_Mbps,SINR_StdDev_dB
Suburban,6,12,26.3432,4.25378966694549,9.79784,9.40782799405444,2.81074760498314,159.918427190569,0.164728983787514,0.90688,12.9060156775539
Hilly,0,0,28.20272,2.46894156484358,18.09704,10.7243643205553,2.88722799108626,159.937022390569,0.176336407783862,1.73056,9.80525467222948
Hilly,0,0.5,28.2776,1.76540746293995,19.5052,10.4660913234998,2.85183368952133,159.937771190569,0.17680376429847,2.19648,11.7164690430701
Hilly,0,1,28.4492,1.33723571106173,16.6712,11.1865011947254,2.89603453871162,159.939487190569,0.17787477313906,1.64944,8.19151921878701
Hilly,0,1.5,28.574,0.954000385059607,17.33576,10.4727308146794,2.9159669033526,159.940735190569,0.178653674224732,1.3936,9.89598136681589
Hilly,0,2,28.49184,1.46750822213738,16.55992,11.0822794233839,2.8920567875275,159.939913590569,0.178140899043727,1.45912,10.9509461772501
Hilly,0,2.5,28.5116,1.1632417054534,18.38304,10.369776131565,2.89666000033338,159.940111190569,0.178264225201322,1.7264,10.7177577591166
Hilly,0,3,28.68112,0.612770244921557,18.82504,9.41374112658551,2.84216645706701,159.941806390569,0.179322221295677,1.74096,10.7545068708025
Hilly,0,3.5,28.55632,1.13174767217317,19.68616,10.1734663515702,2.8592386797041,159.940558390569,0.178543330643291,2.07792,13.285108085021
Hilly,0,4,28.40448,1.744324747896,16.68888,10.8687205424652,2.83361025951114,159.939039990569,0.177595663958436,1.81168,11.0838034617342
Hilly,0,4.5,28.55632,1.13174767217317,18.38512,10.902679005433,2.88552643636657,159.940558390569,0.178543330643291,1.81064,14.1808202390824
Hilly,0,5,28.66344,0.86607649565528,14.38216,11.4648061926533,2.84708755798655,159.941629590569,0.179211879192271,1.48824,11.2145188347561
Hilly,0,5.5,28.4492,1.33723571106173,15.87144,11.3332701337654,2.84488127643846,159.939487190569,0.17787477313906,1.71808,13.497028486207
Hilly,0,6,28.68112,0.612770244921557,18.33936,10.6923206273646,2.80403299697972,159.941806390569,0.179322221295677,1.8096,9.99271987717879
Hilly,0,6.5,28.60104,1.09749393490026,17.92544,10.9841522875422,2.83847496307208,159.941005590569,0.178822434524486,1.45392,10.9577919240903
Hilly,0,7,28.38472,1.62690836188127,18.27904,11.1499874786422,2.88236270237079,159.938842390569,0.177472336148869,1.3416,11.8401857315424
Hilly,0,7.5,28.46688,1.19219476288611,14.75448,12.2996946340724,2.86729997026479,159.939663990569,0.177985118198564,1.65568,11.2542466154852
Hilly,0,8,28.17256,2.07953008977647,15.78616,12.1633056250749,2.85072029026632,159.936720790569,0.176148165729188,1.52776,11.0009887611202
Hilly,0,8.5,28.72584,0.536411788209965,15.0384,10.6231220746184,2.8208672544862,159.942253590569,0.179601320821291,1.0764,13.2767198708168
Hilly,0,9,28.72584,0.536411788209965,15.28176,10.88209722164,2.85020955290469,159.942253590569,0.179601320821291,1.74928,15.1067823360677
Hilly,0,9.5,28.55424,1.30884767140366,16.10336,11.1797232884598,2.83656175092519,159.940537590569,0.178530349029437,1.0244,14.2770357626742
Hilly,0,10,28.29528,1.66011569599279,14.222,11.5970409526371,2.81304668371458,159.937947990569,0.176914111725808,1.33744,13.1016822690794
Hilly,0,10.5,28.11016,2.17171309564498,14.79816,11.0103262020668,2.82843170185158,159.936096790569,0.17575869715521,1.43936,12.4401835579865
Hilly,0,11,27.57456,2.77906103772993,14.63072,10.7802611589281,2.79377300488895,159.930740790569,0.172415633565464,1.06704,12.3056767777963
Hilly,0,11.5,28.13616,2.57470127738251,14.89072,10.5195063883575,2.8104441191408,159.936356790569,0.175920976097032,1.27192,11.7781168022023
Hilly,0,12,28.29736,1.52474717556313,14.70664,10.5624761354832,2.85310703332536,159.937968790569,0.176927093760044,1.2948,13.7818053206541
Hilly,0.5,0,28.61872,0.912218892456795,18.31752,11.5677136580701,2.89338457725226,159.941182390569,0.17893277748888,1.70248,10.1669224458803
Hilly,0.5,0.5,28.61872,0.912218892456795,18.746,10.5857598996511,2.84878786900971,159.941182390569,0.17893277748888,2.11848,10.2402167517703
Hilly,0.5,1,28.40448,1.3604048953101,16.44344,11.0017232642001,2.84866975292435,159.939039990569,0.177595663958436,1.62656,8.1347914575596
Hilly,0.5,1.5,28.60104,1.09749393490026,18.14176,10.5671089911584,2.86072238212986,159.941005590569,0.178822434524486,2.03528,11.7171052978892
Hilly,0.5,2,28.32544,2.2334698927079,18.04296,10.814936121147,2.90589473966755,159.938249590569,0.177102350891742,2.26096,11.9287585583966
Hilly,0.5,2.5,28.48456,1.02655707834589,16.85424,11.0655230011131,2.88941861728959,159.939840790569,0.178095463014114,1.96248,10.0342471293176
Hilly,0.5,3,28.55632,1.13174767217317,16.666,10.3227865325172,2.82106937661162,159.940558390569,0.178543330643291,1.54544,12.0125263949445
Hilly,0.5,3.5,28.16112,1.69973636179022,15.9692,9.75554579692589,2.84888468697819,159.936606390569,0.176076763384799,1.34368,12.5332298010143
Hilly,0.5,4,28.70816,0.814832682461966,16.83864,11.3255518111454,2.82405232372355,159.942076790569,0.179490979334919,1.61304,11.7554164589162
Hilly,0.5,4.5,28.2776,1.76540746293995,17.60928,10.5655167234871,2.83699753274242,159.937771190569,0.17680376429847,1.80648,14.1575065865842
Hilly,0.5,5,28.61872,0.912218892456795,15.17776,11.5753145125164,2.90175530235197,159.941182390569,0.17893277748888,2.33792,12.5086691724357
Hilly,0.5,5.5,28.3868,1.84588415848087,16.094,11.7884301701945,2.82792859383887,159.938863190569,0.17748531803791,1.95312,13.274449143676
Hilly,0.5,6,28.77056,0.442613212082744,19.23376,10.4965353633998,2.87930162109049,159.942700790569,0.179880418786178,1.66504,11.1775151305241
Hilly,0.5,6.5,28.59896,1.27941869708434,15.9016,10.9858550687617,2.83898508517351,159.940984790569,0.178809452983225,1.31352,12.9342423002752
Hilly,0.5,7,28.59896,1.27941869708434,20.9872,10.0815649578823,2.87468112685084,159.940984790569,0.178809452983225,1.43624,13.837274586628
Hilly,0.5,7.5,28.68112,0.612770244921557,15.26096,11.8465068044447,2.82681164220587,159.941806390569,0.179322221295677,1.31976,14.0572643686316
Hilly,0.5,8,28.64576,1.06021304289588,13.99528,11.3161211697367,2.81772299137529,159.941452790569,0.179101536844919,1.65672,12.1233639515091
Hilly,0.5,8.5,28.30776,2.31304028711043,12.79096,10.3092165718302,2.78799049837883,159.938072790569,0.176992003880574,1.31144,10.1108783633578
Hilly,0.5,9,28.17256,2.07953008977647,17.60096,11.6483232899742,2.82403527556695,159.936720790569,0.176148165729188,1.1752,13.1824562000819
Hilly,0.5,9.5,28.49392,1.31210358973828,15.13512,11.661680861519,2.81007884369432,159.939934390569,0.178153880758877,1.31248,14.4303423934198
Hilly,0.5,10,28.4492,1.33723571106173,16.88128,11.9446936233934,2.84711527735716,159.939487190569,0.17787477313906,0.9672,11.5191257035647
Hilly,0.5,10.5,28.08624,2.27357105210715,15.31192,11.9637930915043,2.80795343905208,159.935857590569,0.175609400062742,1.80752,17.1129591834309
Hilly,0.5,11,28.20792,1.55501169809892,14.26984,10.8585494189639,2.82912545636844,159.937074390569,0.176368863238775,1.09928,15.4944569277567
Hilly,0.5,11.5,27.61096,2.65808963900385,14.06496,11.1350556003487,2.79110155626144,159.931104790569,0.172642839153501,0.9672,12.4308532337045
Hilly,0.5,12,27.2896,3.78956177532173,12.87936,11.5115413208675,2.78947028153682,159.927891190569,0.170636902649344,1.11904,11.2429521466579
Hilly,1,0,28.64368,1.24766213113542,18.39656,9.97692426564665,2.90278144007056,159.941431990569,0.179088555376252,2.06544,12.0226359261283
Hilly,1,0.5,28.15072,2.08561055554189,15.99728,11.012720020346,2.86202587368734,159.936502390569,0.176011852073989,2.2516,9.67853221995226
Hilly,1,1,28.66344,0.86607649565528,16.11896,11.4600708423924,2.87379150168386,159.941629590569,0.179211879192271,1.69936,9.50828479610816
Hilly,1,1.5,28.37744,1.24317270476694,18.30712,10.0064230895226,2.85446841181614,159.938769590569,0.177426899510632,1.89072,11.2630578401367
Hilly,1,2,28.21312,1.98814331023717,18.2208,11.367204757547,2.87691518412674,159.937126390569,0.176401318672583,1.70248,11.9268099987581
Hilly,1,2.5,28.52928,0.991972165508114,17.53544,10.5657858611498,2.89362716383186,159.940287990569,0.178374569399814,2.65096,12.278668323193
Hilly,1,3,28.574,0.954000385059607,14.8564,11.2083985784713,2.83022697459143,159.940735190569,0.178653674224732,1.1908,10.4243031009553
Hilly,1,3.5,27.83144,2.50965443722552,17.85784,10.1220226488825,2.84844966380488,159.933309590569,0.174019033753811,1.4976,12.5274975115961
Hilly,1,4,28.61872,0.912218892456796,18.90512,10.8787423054585,2.8658157707884,159.941182390569,0.17893277748888,1.58912,10.6206227865634
Hilly,1,4.5,28.77056,0.442613212082744,18.31856,10.5464841073667,2.84855411724848,159.942700790569,0.179880418786178,1.33432,9.88649687887642
Hilly,1,5,28.17048,1.88761184007081,15.82984,10.547222114909,2.87548625716053,159.936699990569,0.176135183492351,1.31144,10.9040618597622
Hilly,1,5.5,28.49184,1.46750822213738,16.2032,11.9422597800023,2.89079340609109,159.939913590569,0.178140899043727,1.4196,12.4385455277456
Hilly,1,6,28.40448,1.3604048953101,18.64408,11.8675896557965,2.83422011639257,159.939039990569,0.177595663958436,1.02232,11.3049616520606
Hilly,1,6.5,28.46688,1.19219476288611,15.92864,11.5122124290083,2.82508818953371,159.939663990569,0.177985118198564,1.63488,13.484791697206
Hilly,1,7,28.29736,1.87531898521999,15.94424,11.2873904696654,2.90194437313344,159.937968790569,0.176927093760044,1.09512,12.037176772075
Hilly,1,7.5,28.35768,1.52987492405925,15.7196,11.8548654129511,2.84980879836144,159.938571990569,0.177303571284056,1.6848,12.303681921566
Hilly,1,8,28.4492,1.33723571106173,13.75088,11.2030746520219,2.82235088279233,159.939487190569,0.17787477313906,1.30416,12.1989734676199
Hilly,1,8.5,28.1008,2.01027629332642,14.04416,12.4178957883617,2.88472830513746,159.936003190569,0.175700276606994,1.02336,12.1814786401581
Hilly,1,9,27.84704,2.52646227579602,15.78304,11.4785503048254,2.78164792723593,159.933465590569,0.174116404575942,1.27608,13.5319512000352
Hilly,1,9.5,28.3868,1.48839543791018,15.52408,12.2399469784099,2.83436341910861,159.938863190569,0.17748531803791,1.28128,12.9132349947961
Hilly,1,10,28.10808,2.26862806550387,14.11384,11.9442331458853,2.87201794170555,159.936075990569,0.175745714817071,1.09512,13.5644848099809
Hilly,1,10.5,27.79816,2.99007317745413,14.21888,10.6988356120979,2.8593046665767,159.932976790569,0.173811308698402,1.03896,12.7908767876434
Hilly,1,11,27.49864,4.09592176344286,13.50232,11.0322644916571,2.8479444478392,159.929981590569,0.171941744296565,1.34784,13.3595789918978
Hilly,1,11.5,27.53296,3.70880294764898,12.16384,11.4806779280739,2.8345189945091,159.930324790569,0.172155968769868,0.8528,14.054049793901
Hilly,1,12,27.50592,2.63407464168333,13.79248,11.182517335957,2.84599488829695,159.930054390569,0.171987185928338,0.86736,12.6155637643021
Hilly,1.5,0,28.55424,1.30884767140366,15.5844,11.1446955626286,2.88003447521246,159.940537590569,0.178530349029437,1.51528,10.5747146218826
Hilly,1.5,0.5,28.66344,0.86607649565528,20.02624,11.0233974883482,2.88725947960613,159.941629590569,0.179211879192271,1.90008,10.9443392241149
Hilly,1.5,1,28.66344,0.86607649565528,16.85216,12.1689425485285,2.8983049697001,159.941629590569,0.179211879192271,1.62968,10.6952896079741
Hilly,1.5,1.5,28.17048,1.88761184007081,18.47352,11.7164271182797,2.84504560229799,159.936699990569,0.176135183492351,1.29064,11.9429278519713
Hilly,1.5,2,28.72584,0.536411788209965,19.6248,9.60025530272769,2.84194009014,159.942253590569,0.179601320821291,2.19232,10.5374925199771
Hilly,1.5,2.5,28.61872,0.912218892456795,18.52552,11.4227749840539,2.8578196700096,159.941182390569,0.17893277748888,1.77216,10.7772127310776
Hilly,1.5,3,28.06128,2.10147865376856,15.33584,11.4053363223948,2.86706659428589,159.935607990569,0.175453611316216,1.19704,8.67169930043503
Hilly,1.5,3.5,28.32232,2.06342154368388,16.12832,11.3455244316957,2.8501776727147,159.938218390569,0.177082877907499,1.95936,11.5617472934165
Hilly,1.5,4,28.55424,1.30884767140366,19.04656,10.3156195341762,2.83890732949053,159.940537590569,0.178530349029437,1.78568,13.6248403461963
Hilly,1.5,4.5,28.17048,2.18060675173546,16.14288,11.4227718438893,2.8740146516911,159.936699990569,0.176135183492351,1.21576,10.6964690032439
Hilly,1.5,5,28.81528,0.316218152546624,16.38728,12.2705924927887,2.81876172006463,159.943147990569,0.180159515190354,1.7368,12.7620279999385
Hilly,1.5,5.5,28.55632,1.13174767217317,18.2572,10.1694470381248,2.85983209190189,159.940558390569,0.178543330643291,1.1388,10.5193245689776
Hilly,1.5,6,28.0436,2.44139635521668,16.1772,11.4767569976746,2.80411067676921,159.935431190569,0.175343260659891,1.48096,15.4580234088866
Hilly,1.5,6.5,28.14136,1.91713827719274,16.41536,11.1364689192851,2.85386236190698,159.936408790569,0.175953431822082,1.17728,12.2684038649012
Hilly,1.5,7,28.24432,2.4060627966087,16.75752,11.1052338281165,2.83722818827455,159.937438390569,0.176596050832245,1.18456,11.3540964853981
Hilly,1.5,7.5,28.6364,0.677610326885623,15.29632,10.9670239920613,2.82577249036028,159.941359190569,0.179043120209326,1.13984,11.3659252823444
Hilly,1.5,8,27.90944,2.19833105675693,14.03792,11.0072176762823,2.84499514768783,159.934089590569,0.17450588596495,1.00048,9.33976658469385
Hilly,1.5,8.5,28.52928,0.991972165508114,15.7092,11.9398439739575,2.84024369048782,159.940287990569,0.178374569399814,1.6744,11.4670828631639
Hilly,1.5,9,27.81792,2.29873082853144,13.56056,11.1210566818453,2.78646595439651,159.933174390569,0.173934645554315,1.26776,14.6552045722879
Hilly,1.5,9.5,28.52928,0.991972165508114,16.01912,11.3826388759911,2.88923304220889,159.940287990569,0.178374569399814,1.20016,14.0826897186466
Hilly,1.5,10,28.1632,1.91063088202482,11.2892,11.3958995060074,2.81516047462313,159.936627190569,0.176089745636831,0.94328,13.4378099278804
Hilly,1.5,10.5,27.64112,3.05613559267522,14.24592,11.0263322446306,2.85531637977344,159.931406390569,0.17283109442868,1.09928,16.1239886165025
Hilly,1.5,11,27.42896,3.08279878774374,12.80344,10.630481886979,2.79329035904631,159.929284790569,0.17150680087089,1.05872,15.4784698954802
Hilly,1.5,11.5,27.42376,3.03227497649228,14.18456,11.8742468859533,2.80398220431426,159.929232790569,0.171474342254315,0.84448,13.1227369274586
Hilly,1.5,12,27.84496,3.3554823428934,10.55288,10.719567103352,2.74015502836051,159.933444790569,0.174103421810633,0.90584,14.5354117334286
Hilly,2,0,28.44712,1.48995773998418,18.33312,10.0216971487073,2.8646730624823,159.939466390569,0.177861791351315,1.78152,10.5490895987779
Hilly,2,0.5,28.43984,1.05808728778463,17.93688,11.1069808470316,2.86032616700366,159.939393590569,0.177816355067617,1.48096,11.5740514014871
Hilly,2,1,28.14864,2.18638493688666,16.11168,11.3454903842353,2.86036089883293,159.936481590569,0.175998869801697,1.3988,11.6883062353343
Hilly,2,1.5,28.12784,2.08846831248283,16.97176,10.7320769136267,2.8232303939838,159.936273590569,0.175869046893053,1.84496,12.5041085284196
Hilly,2,2,28.46688,1.19219476288611,15.44712,11.3043303471524,2.82057222452504,159.939663990569,0.177985118198564,1.80024,15.2041128891881
Hilly,2,2.5,28.66344,0.86607649565528,16.8584,11.0505037580249,2.86260796247539,159.941629590569,0.179211879192271,1.82312,10.7284340905533
Hilly,2,3,28.4024,1.51072378923049,16.27808,11.1592669568336,2.86316607421094,159.939019190569,0.177582682098095,1.69624,12.7663294123188
Hilly,2,3.5,27.94168,3.20083704256578,17.00816,11.3326982347542,2.8419463854501,159.934411990569,0.174707116825162,1.47576,12.536047081943
Hilly,2,4,28.27968,1.9691560964649,15.3296,12.2456434368992,2.86282396265737,159.937791990569,0.176816746361408,1.53608,11.5753199516218
Hilly,2,4.5,28.55632,1.13174767217317,17.43352,11.1076485768931,2.87975069340309,159.940558390569,0.178543330643291,1.326,10.5783669489986
Hilly,2,5,28.574,0.954000385059607,14.29896,11.3678867652951,2.8304845691204,159.940735190569,0.178653674224732,1.07952,10.6999798441735
Hilly,2,5.5,28.32544,2.2334698927079,17.50008,11.8443730062776,2.8413755052732,159.938249590569,0.177102350891742,1.25944,12.8256754389815
Hilly,2,6,28.5116,1.1632417054534,17.02376,10.7229049189298,2.86213014610033,159.940111190569,0.178264225201322,1.1544,14.2648035649841
Hilly,2,6.5,28.2152,2.17115171167333,16.54224,11.2283373922538,2.82575352997958,159.937147190569,0.176414300840198,1.8148,13.019455761971
Hilly,2,7,28.70816,0.814832682461966,16.4736,11.4249786352678,2.83296096742903,159.942076790569,0.179490979334919,1.29064,13.1768620493379
Hilly,2,7.5,28.08312,2.0963952408156,17.0144,11.5417769508717,2.84516933986522,159.935826390569,0.175589926496019,1.10656,12.579128576772
Hilly,2,8,28.38472,1.62690836188127,16.62128,11.1174410633721,2.8612917195127,159.938842390569,0.177472336148869,1.52984,11.779560615684
Hilly,2,8.5,28.12784,1.78037427113125,12.87,11.222647750447,2.80772237747122,159.936273590569,0.175869046893053,0.9828,10.9501579286722
Hilly,2,9,28.29528,1.66011569599279,12.66616,10.7795717671938,2.7885231093277,159.937947990569,0.176914111725808,1.1492,10.9895017759652
Hilly,2,9.5,27.82728,2.44227230292461,12.48936,11.4712234277334,2.80987540848437,159.933267990569,0.173993068169162,0.94328,17.8798853930786
Hilly,2,10,26.99528,4.48568871257497,14.2272,11.4772558478026,2.86789762573176,159.924947990569,0.168799679719714,1.01296,15.1499317237932
Hilly,2,10.5,27.6276,3.08929001816381,15.59168,11.2863367015347,2.8625512556483,159.931271190569,0.172746704220714,0.91416,10.8823039584935
Hilly,2,11,27.48928,3.28910031144924,12.69528,10.4755448604873,2.86924007654441,159.929887990569,0.17188331928064,1.03584,13.8398701311366
Hilly,2,11.5,27.38112,2.9557343825872,10.25024,10.8039250965677,2.79218514664529,159.928806390569,0.171208180802221,0.92872,11.7557564336854
Hilly,2,12,27.56832,2.7955987379582,10.22424,10.3684171750916,2.80370240019868,159.930678390569,0.172376683932241,0.86424,13.4229292603364
Hilly,2.5,0,28.60104,1.09749393490026,17.39088,10.811627483522,2.83166761995481,159.941005590569,0.178822434524486,1.8252,12.2709837105335
Hilly,2.5,0.5,28.70816,0.814832682461966,18.8032,10.9042471411045,2.85499415373358,159.942076790569,0.179490979334919,1.37696,11.9711921563437
Hilly,2.5,1,28.21728,2.06956746974742,14.79608,11.517684191552,2.89051385633277,159.937167990569,0.176427283004435,1.86992,10.3024451601104
Hilly,2.5,1.5,27.976,2.19061001661591,19.26912,11.1633073598193,2.89275175890727,159.934755190569,0.174921329430025,1.69208,13.4890136040184
Hilly,2.5,2,28.52928,0.991972165508114,16.20008,11.8121490274433,2.83726644251597,159.940287990569,0.178374569399814,1.5496,11.7699439281661
Hilly,2.5,2.5,27.94168,2.801991955006,16.17928,11.6088632343339,2.85700911944456,159.934411990569,0.174707116825162,1.45288,10.5762328317221
Hilly,2.5,3,28.1684,1.99841688363973,17.89632,10.3190069397225,2.83771805914482,159.936679190569,0.176122201252138,1.612,10.7327425313517
Hilly,2.5,3.5,28.53656,1.44329668213194,16.08256,12.2008085582849,2.89901993410391,159.940360790569,0.178420005175346,2.07272,13.381140693958
Hilly,2.5,4,28.54696,0.783739986037644,17.0716,11.4179112354052,2.88419139688318,159.940464790569,0.178484913354355,2.00512,12.6340355064488
Hilly,2.5,4.5,28.49392,1.31210358973828,16.70032,11.7083210972333,2.85912465056789,159.939934390569,0.178153880758877,1.4768,10.3451437232484
Hilly,2.5,5,28.61872,0.912218892456795,19.03928,11.2880901568595,2.82404599333375,159.941182390569,0.17893277748888,1.46328,10.8893107756846
Hilly,2.5,5.5,28.35768,1.52987492405925,16.33944,11.0177875333018,2.80185338271239,159.938571990569,0.177303571284056,1.4716,11.6617794300054
Hilly,2.5,6,27.82728,2.44227230292461,13.15912,11.4563572595645,2.84367040567443,159.933267990569,0.173993068169162,1.15752,10.5329431857132
Hilly,2.5,6.5,28.55424,1.30884767140366,16.33944,10.359463354157,2.87384819617697,159.940537590569,0.178530349029436,1.28856,14.6232487150417
Hilly,2.5,7,28.30464,2.1492704577154,14.6484,10.9745836014169,2.84717309158374,159.938041590569,0.176972530853279,1.79088,15.2463372472824
Hilly,2.5,7.5,28.44712,1.48995773998418,14.50904,10.3589636802616,2.82728275210981,159.939466390569,0.177861791351315,1.066,12.0598202769847
Hilly,2.5,8,27.93648,2.52104657762022,13.858,11.9511066313662,2.82121904944936,159.934359990569,0.17467466028968,0.87568,11.1761176011265
Hilly,2.5,8.5,28.09872,1.81094981325338,13.1768,11.2318329541622,2.8525905063575,159.935982390569,0.175687294253659,1.15856,12.8034305619445
Hilly,2.5,9,27.5704,2.92904341841134,16.92288,10.4419619093309,2.89490004410978,159.930699190569,0.172389667146693,0.9516,12.5835416933548
Hilly,2.5,9.5,27.60472,3.08726656088508,12.09312,10.3141382511026,2.80740322066328,159.931042390569,0.172603889697575,1.17,17.5619082915593
Hilly,2.5,10,27.61304,2.57627933711722,10.13168,9.76919766813958,2.81886020662281,159.931125590569,0.172655822298723,1.05768,14.8901173569564
Hilly,2.5,10.5,27.22304,3.54597766352301,13.98072,10.9438263409661,2.85559005506535,159.927225590569,0.170221423522308,1.20224,10.5985285462343
Hilly,2.5,11,26.36296,4.02355033069968,12.46648,11.0572223811094,2.8758880979928,159.918624790569,0.164852343087149,1.17728,14.298498116652
Hilly,2.5,11.5,27.0868,3.04192970440321,13.40144,10.5715333665848,2.78989797649447,159.925863190569,0.169370978899911,0.83616,9.86165212922251
Hilly,2.5,12,25.93136,4.66759600651128,9.9164,9.69321406227794,2.81689080126228,159.914308790569,0.162157846887616,0.91936,12.1801825071073
Hilly,3,0,27.95624,2.36169906462206,15.808,11.1609335283609,2.83176564404461,159.934557590569,0.174797995012233,1.23656,9.70684395635378
Hilly,3,0.5,28.61872,0.912218892456795,16.76896,11.1168626776751,2.87989670706085,159.941182390569,0.17893277748888,1.39256,9.8240525635152
Hilly,3,1,28.03424,2.02288170445137,18.3924,11.8035219718004,2.82539671143352,159.935337590569,0.175284839625418,1.48096,10.0259670262546
Hilly,3,1.5,28.81528,0.316218152546624,15.79448,10.583792118217,2.86964639593802,159.943147990569,0.180159515190354,1.6432,12.9804229525236
Hilly,3,2,28.40448,1.3604048953101,18.43088,11.0605823824231,2.83877512616667,159.939039990569,0.177595663958436,2.11952,11.6887716974988
Hilly,3,2.5,28.23288,1.77862433243177,16.89896,11.0403841935516,2.83635233792944,159.937323990569,0.176524649128585,1.81272,11.6849358799834
Hilly,3,3,28.6364,0.677610326885623,15.6884,11.7001780485319,2.85238287023958,159.941359190569,0.179043120209326,1.76384,12.4117826402292
Hilly,3,3.5,28.21832,2.33350832867594,19.43968,11.2495179641673,2.84371362266748,159.937178390569,0.176433774085288,1.12632,14.5976585059321
Hilly,3,4,28.72584,0.536411788209965,16.97592,11.4333085179636,2.7876134448816,159.942253590569,0.179601320821291,1.49864,11.2992057771807
Hilly,3,4.5,28.34,1.64421658040092,16.51416,10.6691463678579,2.85532684815599,159.938395190569,0.177193224717757,1.22928,13.4694700120988
Hilly,3,5,28.81528,0.316218152546624,16.35192,11.9122844907846,2.87992338218245,159.943147990569,0.180159515190354,1.31248,11.7643830140304
Hilly,3,5.5,28.002,2.59203391890127,14.3208,11.2740998608966,2.86773140893152,159.935015190569,0.175083611094384,1.00984,13.7820224272767
Hilly,3,6,28.07896,2.01577238915954,14.35408,10.6532550009806,2.88493308906215,159.935784790569,0.175563961728568,1.4924,12.7523530274785
Hilly,3,6.5,28.49392,1.31210358973828,14.88448,11.5399243697164,2.84506647487785,159.939934390569,0.178153880758877,1.2792,13.1510536035049
Hilly,3,7,28.29528,1.66011569599279,17.37216,10.2614890262136,2.84100527428369,159.937947990569,0.176914111725808,1.08888,13.7076961774023
Hilly,3,7.5,28.01864,2.00333821163679,13.23088,9.71301074120561,2.86063980991915,159.935181590569,0.175187471082674,1.30416,12.9018280917994
Hilly,3,8,27.80024,2.37226028926001,16.67536,10.9644176218403,2.83156280024067,159.932997590569,0.173824291539692,1.19912,13.1431448300921
Hilly,3,8.5,28.29528,1.66011569599279,15.88288,11.163332076335,2.83581210953564,159.937947990569,0.176914111725808,0.9828,14.4455258263316
Hilly,3,9,27.94688,2.21349391041145,14.43416,11.6117676893674,2.83320948392722,159.934463990569,0.17473957333954,1.01296,12.1303352351352
Hilly,3,9.5,28.04672,2.58705820670853,13.53664,10.1397928686327,2.82232277460008,159.935462390569,0.175362734322853,1.06288,12.7883366814632
Hilly,3,10,27.76904,2.5781421958536,12.7244,10.65389362187,2.81970093476547,159.932685590569,0.173629548565759,0.85904,14.3740876005033
Hilly,3,10.5,27.47056,3.67833633734223,10.36568,9.69192371006049,2.78509854883243,159.929700790569,0.171766469043628,0.80392,11.982100448514
Hilly,3,11,26.51688,3.91911054382163,10.16808,9.82401095159929,2.80944334477836,159.920163990569,0.165813236669541,0.90688,11.4296675154425
Hilly,3,11.5,26.44096,3.86742929415731,10.5664,10.2742379785956,2.78941991755516,159.919404790569,0.165339284714242,0.89648,13.290877452692
Hilly,3,12,27.67336,2.59559622154643,12.20648,10.5103696710459,2.79168973178925,159.931728790569,0.173032332041119,0.94432,12.6977895789334
Hilly,3.5,0,28.55424,1.30884767140366,17.11008,11.7404239464531,2.82103034023127,159.940537590569,0.178530349029437,1.7472,11.2738681535824
Hilly,3.5,0.5,28.66344,0.86607649565528,16.4944,10.8036102506977,2.91758347512198,159.941629590569,0.179211879192271,1.8044,11.9835062851073
Hilly,3.5,1,28.55632,1.13174767217317,17.86928,11.5663108101388,2.87261198078026,159.940558390569,0.178543330643291,1.45392,13.6602618474082
Hilly,3.5,1.5,28.72584,0.536411788209965,18.37784,11.2721667173836,2.91507328208842,159.942253590569,0.179601320821291,1.52152,13.5877751023706
Hilly,3.5,2,28.36912,1.94197577319427,13.832,11.1922122195456,2.87418469691081,159.938686390569,0.177374971873427,1.09304,11.5388023266944
Hilly,3.5,2.5,28.70816,0.814832682461966,16.30096,10.6575135457554,2.84662958731285,159.942076790569,0.179490979334919,1.61928,12.2820432860757
Hilly,3.5,3,28.4492,1.33723571106173,14.45704,11.8119167446287,2.8531902830997,159.939487190569,0.17787477313906,1.34888,13.0724897490639
Hilly,3.5,3.5,28.61872,0.912218892456795,19.47192,10.2686248027868,2.81072416583026,159.941182390569,0.17893277748888,1.72952,12.9413570002375
Hilly,3.5,4,28.17256,2.07953008977647,13.65728,11.6885391050292,2.83937328506462,159.936720790569,0.176148165729188,1.1908,13.0955287118749
Hilly,3.5,4.5,28.33272,1.26547671166051,17.78712,11.5798462868089,2.78034359995047,159.938322390569,0.177147787825432,1.23448,11.7940431911796
Hilly,3.5,5,28.52928,0.991972165508114,16.46632,10.679746938529,2.85821210019957,159.940287990569,0.178374569399814,1.54544,12.1457892480444
Hilly,3.5,5.5,28.44712,1.48995773998418,15.69048,11.3128914549297,2.8330608371631,159.939466390569,0.177861791351315,1.10448,12.2162770534915
Hilly,3.5,6,27.76488,2.5124919952355,11.41816,10.0275428763552,2.84779610336714,159.932643990569,0.173603582778493,1.07328,13.4574186044598
Hilly,3.5,6.5,28.574,0.954000385059607,19.44072,10.0377127141717,2.82224513149479,159.940735190569,0.178653674224732,1.47888,17.138306622867
Hilly,3.5,7,28.2776,1.76540746293995,17.79128,10.4427221000453,2.85184583971414,159.937771190569,0.17680376429847,1.17624,9.8124629594075
