d_sim,PL_hata_curve,PL_cost231_curve,PL_winner_curve,PL_ref_interp
4.47788944723618,158.979406474916,164.39438407963,62.7887784730545,139.433668341709
4.52763819095477,159.148427566941,164.563405171655,62.9648778193738,139.582914572864
4.57738693467337,159.315601600851,164.730579205566,63.1390527565986,139.73216080402
4.62713567839196,159.480968509857,164.895946114572,63.3113448902598,139.881407035176
4.67688442211055,159.644566945979,165.059544550693,63.481794491044,140.030653266332
4.72663316582915,159.806434334271,165.221411938986,63.6504405512914,140.179899497487
4.77638190954774,159.966606924216,165.381584528931,63.8173208385358,140.329145728643
4.82613065326633,160.125119838444,165.540097443158,63.9824719462713,140.478391959799
4.87587939698492,160.282007118962,165.696984723676,64.1459293421146,140.627638190955
4.92562814070352,160.437301771036,165.852279375751,64.3077274135238,140.776884422111
4.97537688442211,160.591035804865,166.00601340958,64.4678995112187,140.926130653266
5.0251256281407,160.743240275185,166.158217879899,64.6264779904422,141.050251256281
5.0748743718593,160.893945318915,166.30892292363,64.7834942501881,141.149748743719
5.12462311557789,161.043180190982,166.458157795696,64.9389787705166,141.249246231156
5.17437185929648,161.190973298395,166.60595090311,65.0929611480657,141.348743718593
5.22412060301508,161.337352232708,166.752329837423,65.2454701298655,141.44824120603
5.27386934673367,161.482343800931,166.897321405646,65.3965336455481,141.547738693467
5.32361809045226,161.625974054996,167.04095165971,65.5461788380467,141.647236180905
5.37336683417085,161.76826831985,167.183245924565,65.6944320928662,141.746733668342
5.42311557788945,161.90925122026,167.324228824974,65.8413190660054,141.846231155779
5.47286432160804,162.04894670638,167.463924311095,65.986864710604,141.945728643216
5.52261306532663,162.18737807818,167.602355682894,66.1310933023843,142.045226130653
5.57236180904523,162.32456800876,167.739545613475,66.2740284639512,142.14472361809
5.62211055276382,162.460538566647,167.875516171361,66.4156931880134,142.244221105528
5.67185929648241,162.595311237091,168.010288841806,66.5561098595811,142.343718592965
5.721608040201,162.728906942448,168.143884547162,66.6953002771941,142.443216080402
5.7713567839196,162.861346061668,168.276323666383,66.8332856732315,142.542713567839
5.82110552763819,162.992648448955,168.40762605367,66.9700867333499,142.642211055276
5.87085427135678,163.122833451628,168.537811056343,67.1057236150937,142.741708542714
5.92060301507538,163.25191992723,168.666897531944,67.2402159657212,142.841206030151
5.97035175879397,163.379926259921,168.794903864636,67.3735829392839,142.940703517588
6.02010050251256,163.506870376194,168.921847980908,67.505843212998,143.030150753769
6.06984924623116,163.632769759937,169.047747364652,67.6370150029415,143.104773869347
6.11959798994975,163.757641466888,169.172619071603,67.7671160791112,143.179396984925
6.16934673366834,163.8815021385,169.296479743215,67.89616377987,143.254020100503
6.21909547738693,164.004368015252,169.419345619966,68.0241750258133,143.32864321608
6.26884422110553,164.126254949425,169.541232554139,68.1511663330843,143.403266331658
6.31859296482412,164.24717841738,169.662156022094,68.2771538261621,143.477889447236
6.36834170854271,164.367153531349,169.782131136064,68.4021532501483,143.552512562814
6.41809045226131,164.486195050772,169.901172655487,68.526179982576,143.627135678392
6.4678391959799,164.604317393189,170.019294997904,68.6492490447626,143.70175879397
6.51758793969849,164.721534644722,170.136512249437,68.7713751127279,143.776381909548
6.56733668341708,164.837860570155,170.252838174869,68.8925725276966,143.851005025126
6.61708542713568,164.953308622633,170.368286227348,69.0128553062049,143.925628140704
6.66683417085427,165.067891953003,170.482869557718,69.1322371498288,144.000251256281
6.71658291457286,165.1816234188,170.596601023515,69.2507314545498,144.074874371859
6.76633165829146,165.294515592905,170.70949319762,69.3683513197765,144.149497487437
6.81608040201005,165.406580771889,170.821558376604,69.4851095570341,144.224120603015
6.86582914572864,165.517830984049,170.932808588763,69.6010186983396,144.298743718593
6.91557788944724,165.628277997154,171.043255601868,69.7160910042729,144.373366834171
6.96532663316583,165.737933325918,171.152910930633,69.8303384717604,144.447989949749
7.01507537688442,165.846808239204,171.261785843918,69.9437728415803,144.522613065327
7.06482412060301,165.954913766969,171.369891371684,70.0564056056033,144.597236180905
7.11457286432161,166.062260706976,171.477238311691,70.1682480137791,144.671859296482
7.1643216080402,166.168859631262,171.583837235976,70.2793110808795,144.74648241206
7.21407035175879,166.274720892385,171.6896984971,70.3896055930083,144.821105527638
7.26381909547739,166.379854629464,171.794832234178,70.4991421138872,144.895728643216
7.31356783919598,166.484270773997,171.899248378712,70.6079309909275,144.970351758794
7.36331658291457,166.587979055501,172.002956660216,70.715982361096,145.044974874372
7.41306532663317,166.690989006944,172.105966611659,70.8233061565828,145.11959798995
7.46281407035176,166.793309970008,172.208287574723,70.9299121102805,145.194221105528
7.51256281407035,166.894951100173,172.309928704888,71.0358097610806,145.268844221106
7.56231155778894,166.99592137163,172.410898976344,71.1410084589956,145.343467336683
7.61206030150754,167.096229582038,172.511207186753,71.2455173701127,145.418090452261
7.66180904522613,167.195884357125,172.61086196184,71.3493454813866,145.492713567839
7.71155778894472,167.294894155137,172.709871759852,71.4525016052772,145.567336683417
7.76130653266332,167.393267271146,172.808244875861,71.5549943842373,145.641959798995
7.81105527638191,167.491011841222,172.905989445936,71.6568322950585,145.716582914573
7.8608040201005,167.588135846469,173.003113451183,71.7580236530778,145.791206030151
7.9105527638191,167.684647116938,173.099624721652,71.8585766162518,145.865829145729
7.96030150753769,167.780553335413,173.195530940128,71.9584991891039,145.940452261307
8.01005025125628,167.875862041082,173.290839645797,72.0577992265476,146.010050251256
8.05979899497487,167.970580633094,173.385558237808,72.1564844375918,146.059798994975
8.10954773869347,168.064716374002,173.479693978716,72.2545623889325,146.109547738693
8.15929648241206,168.158276393111,173.573253997825,72.3520405084338,146.159296482412
8.20904522613065,168.251267689713,173.666245294427,72.4489260885042,146.209045226131
8.25879396984925,168.343697136231,173.758674740945,72.5452262893697,146.258793969849
8.30854271356784,168.435571481267,173.850549085982,72.6409481422495,146.308542713568
8.35829145728643,168.526897352559,173.941874957274,72.7360985524367,146.358291457286
8.40804020100502,168.617681259848,174.032658864562,72.8306843022875,146.408040201005
8.45778894472362,168.707929597663,174.122907202378,72.9247120541219,146.457788944724
8.50753768844221,168.797648648028,174.212626252742,73.0181883530401,146.507537688442
8.5572864321608,168.88684458308,174.301822187794,73.1111196296561,146.557286432161
8.6070351758794,168.975523467619,174.390501072334,73.2035122027524,146.607035175879
8.65678391959799,169.063691261586,174.478668866301,73.2953722818582,146.656783919598
8.70653266331658,169.151353822462,174.566331427176,73.3867059697538,146.706532663317
8.75628140703518,169.238516907603,174.653494512317,73.4775192649029,146.756281407035
8.80603015075377,169.325186176513,174.740163781228,73.5678180638174,146.806030150754
8.85577889447236,169.411367193047,174.826344797762,73.6576081633544,146.855778894472
8.90552763819095,169.497065427554,174.912043032268,73.7468952629492,146.905527638191
8.95527638190955,169.582286258958,174.997263863673,73.8356849667863,146.95527638191
9.00502512562814,169.667034976791,175.082012581506,73.9239827859103,147.005025125628
9.05477386934673,169.751316783156,175.166294387871,74.011794140278,147.054773869347
9.10452261306533,169.835136794646,175.250114399361,74.0991243607552,147.104522613065
9.15427135678392,169.918500044209,175.333477648923,74.1859786910586,147.154271356784
9.20402010050251,170.001411482958,175.416389087672,74.2723622896449,147.204020100503
9.25376884422111,170.08387598194,175.498853586654,74.3582802315494,147.253768844221
9.3035175879397,170.165898333849,175.580875938564,74.443737510175,147.30351758794
9.35326633165829,170.247483254701,175.662460859416,74.5287390390339,147.353266331658
9.40301507537688,170.328635385458,175.743612990173,74.6132896534424,147.403015075377
9.45276381909548,170.409359293614,175.824336898329,74.6973941121718,147.452763819095
9.50251256281407,170.489659474738,175.904637079452,74.7810570990551,147.502512562814
9.55226130653266,170.569540353973,175.984517958687,74.864283224553,147.552261306533
9.60201005025126,170.649006287503,176.063983892218,74.9470770272775,147.602010050251
9.65175879396985,170.728061563979,176.143039168694,75.0294429754778,147.65175879397
9.70150753768844,170.806710405904,176.221688010619,75.1113854684872,147.701507537688
9.75125628140704,170.884956970988,176.299934575703,75.1929088381326,147.751256281407
9.80100502512563,170.962805353469,176.377782958183,75.2740173501092,147.801005025126
9.85075376884422,171.040259585394,176.455237190109,75.3547152053196,147.850753768844
9.90050251256281,171.117323637878,176.532301242593,75.4350065411791,147.900502512563
9.95025125628141,171.194001422321,176.608979027035,75.5148954328893,147.950251256281
10,171.2702967916,176.685274396314,75.5943858946784,148
